,type,feature_extractor,epoch,dataset,split,metric,value
56,trained,unfrozen,999,Kangaroo-v5,validation,loss,0.4326417506672442
57,trained,unfrozen,999,Kangaroo-v5,validation,accuracy,0
58,trained,unfrozen,999,Kangaroo-v5,validation,precision,0
59,trained,unfrozen,999,Kangaroo-v5,validation,recall,0
60,trained,unfrozen,999,Kangaroo-v5,validation,f1score,0
61,trained,unfrozen,999,Kangaroo-v5,validation,specificity,0
62,trained,unfrozen,999,Kangaroo-v5,validation,auc,0
63,trained,unfrozen,999,Kangaroo-v5,validation,iou,0
64,trained,unfrozen,999,NameThisGame-v5,train,loss,0.4671842396373712
65,trained,unfrozen,999,NameThisGame-v5,train,accuracy,0
66,trained,unfrozen,999,NameThisGame-v5,train,precision,0
67,trained,unfrozen,999,NameThisGame-v5,train,recall,0
68,trained,unfrozen,999,NameThisGame-v5,train,f1score,0
69,trained,unfrozen,999,NameThisGame-v5,train,specificity,0
70,trained,unfrozen,999,NameThisGame-v5,train,auc,0
71,trained,unfrozen,999,NameThisGame-v5,train,iou,0
72,trained,unfrozen,999,NameThisGame-v5,validation,loss,0.46746127697137685
73,trained,unfrozen,999,NameThisGame-v5,validation,accuracy,0
74,trained,unfrozen,999,NameThisGame-v5,validation,precision,0
75,trained,unfrozen,999,NameThisGame-v5,validation,recall,0
76,trained,unfrozen,999,NameThisGame-v5,validation,f1score,0
77,trained,unfrozen,999,NameThisGame-v5,validation,specificity,0
78,trained,unfrozen,999,NameThisGame-v5,validation,auc,0
79,trained,unfrozen,999,NameThisGame-v5,validation,iou,0
80,trained,unfrozen,999,Phoenix-v5,train,loss,0.1212040116723347
81,trained,unfrozen,999,Phoenix-v5,train,accuracy,0
82,trained,unfrozen,999,Phoenix-v5,train,precision,0
83,trained,unfrozen,999,Phoenix-v5,train,recall,0
84,trained,unfrozen,999,Phoenix-v5,train,f1score,0
85,trained,unfrozen,999,Phoenix-v5,train,specificity,0
86,trained,unfrozen,999,Phoenix-v5,train,auc,0
87,trained,unfrozen,999,Phoenix-v5,train,iou,0
88,trained,unfrozen,999,Phoenix-v5,validation,loss,0.12161284266039729
89,trained,unfrozen,999,Phoenix-v5,validation,accuracy,0
90,trained,unfrozen,999,Phoenix-v5,validation,precision,0
91,trained,unfrozen,999,Phoenix-v5,validation,recall,0
92,trained,unfrozen,999,Phoenix-v5,validation,f1score,0
93,trained,unfrozen,999,Phoenix-v5,validation,specificity,0
94,trained,unfrozen,999,Phoenix-v5,validation,auc,0
95,trained,unfrozen,999,Phoenix-v5,validation,iou,0
96,trained,unfrozen,999,Qbert-v5,train,loss,0.2038059906034396
97,trained,unfrozen,999,Qbert-v5,train,accuracy,0
98,trained,unfrozen,999,Qbert-v5,train,precision,0
99,trained,unfrozen,999,Qbert-v5,train,recall,0
100,trained,unfrozen,999,Qbert-v5,train,f1score,0
101,trained,unfrozen,999,Qbert-v5,train,specificity,0
102,trained,unfrozen,999,Qbert-v5,train,auc,0
103,trained,unfrozen,999,Qbert-v5,train,iou,0
104,trained,unfrozen,999,Qbert-v5,validation,loss,0.20346365914894984
105,trained,unfrozen,999,Qbert-v5,validation,accuracy,0
106,trained,unfrozen,999,Qbert-v5,validation,precision,0
107,trained,unfrozen,999,Qbert-v5,validation,recall,0
108,trained,unfrozen,999,Qbert-v5,validation,f1score,0
109,trained,unfrozen,999,Qbert-v5,validation,specificity,0
110,trained,unfrozen,999,Qbert-v5,validation,auc,0
111,trained,unfrozen,999,Qbert-v5,validation,iou,0
112,trained,unfrozen,999,Seaquest-v5,train,loss,0.39242060520710087
113,trained,unfrozen,999,Seaquest-v5,train,accuracy,0
114,trained,unfrozen,999,Seaquest-v5,train,precision,0
115,trained,unfrozen,999,Seaquest-v5,train,recall,0
116,trained,unfrozen,999,Seaquest-v5,train,f1score,0
117,trained,unfrozen,999,Seaquest-v5,train,specificity,0
118,trained,unfrozen,999,Seaquest-v5,train,auc,0
119,trained,unfrozen,999,Seaquest-v5,train,iou,0
120,trained,unfrozen,999,Seaquest-v5,validation,loss,0.3923862366937101
121,trained,unfrozen,999,Seaquest-v5,validation,accuracy,0
122,trained,unfrozen,999,Seaquest-v5,validation,precision,0
123,trained,unfrozen,999,Seaquest-v5,validation,recall,0
124,trained,unfrozen,999,Seaquest-v5,validation,f1score,0
125,trained,unfrozen,999,Seaquest-v5,validation,specificity,0
126,trained,unfrozen,999,Seaquest-v5,validation,auc,0
127,trained,unfrozen,999,Seaquest-v5,validation,iou,0
128,trained,unfrozen,999,SpaceInvaders-v5,train,loss,0.2129479248002665
129,trained,unfrozen,999,SpaceInvaders-v5,train,accuracy,0
130,trained,unfrozen,999,SpaceInvaders-v5,train,precision,0
131,trained,unfrozen,999,SpaceInvaders-v5,train,recall,0
132,trained,unfrozen,999,SpaceInvaders-v5,train,f1score,0
133,trained,unfrozen,999,SpaceInvaders-v5,train,specificity,0
134,trained,unfrozen,999,SpaceInvaders-v5,train,auc,0
135,trained,unfrozen,999,SpaceInvaders-v5,train,iou,0
136,trained,unfrozen,999,SpaceInvaders-v5,validation,loss,0.2118713138134856
137,trained,unfrozen,999,SpaceInvaders-v5,validation,accuracy,0
138,trained,unfrozen,999,SpaceInvaders-v5,validation,precision,0
139,trained,unfrozen,999,SpaceInvaders-v5,validation,recall,0
140,trained,unfrozen,999,SpaceInvaders-v5,validation,f1score,0
141,trained,unfrozen,999,SpaceInvaders-v5,validation,specificity,0
142,trained,unfrozen,999,SpaceInvaders-v5,validation,auc,0
143,trained,unfrozen,999,SpaceInvaders-v5,validation,iou,0
144,trained,unfrozen,999,TimePilot-v5,train,loss,0.49334633023965924
145,trained,unfrozen,999,TimePilot-v5,train,accuracy,0
146,trained,unfrozen,999,TimePilot-v5,train,precision,0
147,trained,unfrozen,999,TimePilot-v5,train,recall,0
148,trained,unfrozen,999,TimePilot-v5,train,f1score,0
149,trained,unfrozen,999,TimePilot-v5,train,specificity,0
150,trained,unfrozen,999,TimePilot-v5,train,auc,0
151,trained,unfrozen,999,TimePilot-v5,train,iou,0
152,trained,unfrozen,999,TimePilot-v5,validation,loss,0.49476932596277307
153,trained,unfrozen,999,TimePilot-v5,validation,accuracy,0
154,trained,unfrozen,999,TimePilot-v5,validation,precision,0
155,trained,unfrozen,999,TimePilot-v5,validation,recall,0
156,trained,unfrozen,999,TimePilot-v5,validation,f1score,0
157,trained,unfrozen,999,TimePilot-v5,validation,specificity,0
158,trained,unfrozen,999,TimePilot-v5,validation,auc,0
159,trained,unfrozen,999,TimePilot-v5,validation,iou,0
160,trained,unfrozen,1999,DemonAttack-v5,train,loss,0.0809439485613421
161,trained,unfrozen,1999,DemonAttack-v5,train,accuracy,0
162,trained,unfrozen,1999,DemonAttack-v5,train,precision,0
163,trained,unfrozen,1999,DemonAttack-v5,train,recall,0
164,trained,unfrozen,1999,DemonAttack-v5,train,f1score,0
165,trained,unfrozen,1999,DemonAttack-v5,train,specificity,0
166,trained,unfrozen,1999,DemonAttack-v5,train,auc,0
167,trained,unfrozen,1999,DemonAttack-v5,train,iou,0
168,trained,unfrozen,1999,DemonAttack-v5,validation,loss,0.08108995477078666
169,trained,unfrozen,1999,DemonAttack-v5,validation,accuracy,0
170,trained,unfrozen,1999,DemonAttack-v5,validation,precision,0
171,trained,unfrozen,1999,DemonAttack-v5,validation,recall,0
172,trained,unfrozen,1999,DemonAttack-v5,validation,f1score,0
173,trained,unfrozen,1999,DemonAttack-v5,validation,specificity,0
174,trained,unfrozen,1999,DemonAttack-v5,validation,auc,0
175,trained,unfrozen,1999,DemonAttack-v5,validation,iou,0
176,trained,unfrozen,1999,FishingDerby-v5,train,loss,0.36250363911191624
177,trained,unfrozen,1999,FishingDerby-v5,train,accuracy,0
178,trained,unfrozen,1999,FishingDerby-v5,train,precision,0
179,trained,unfrozen,1999,FishingDerby-v5,train,recall,0
180,trained,unfrozen,1999,FishingDerby-v5,train,f1score,0
181,trained,unfrozen,1999,FishingDerby-v5,train,specificity,0
182,trained,unfrozen,1999,FishingDerby-v5,train,auc,0
183,trained,unfrozen,1999,FishingDerby-v5,train,iou,0
184,trained,unfrozen,1999,FishingDerby-v5,validation,loss,0.3625169193202799
185,trained,unfrozen,1999,FishingDerby-v5,validation,accuracy,0
186,trained,unfrozen,1999,FishingDerby-v5,validation,precision,0
187,trained,unfrozen,1999,FishingDerby-v5,validation,recall,0
188,trained,unfrozen,1999,FishingDerby-v5,validation,f1score,0
189,trained,unfrozen,1999,FishingDerby-v5,validation,specificity,0
190,trained,unfrozen,1999,FishingDerby-v5,validation,auc,0
191,trained,unfrozen,1999,FishingDerby-v5,validation,iou,0
192,trained,unfrozen,1999,Frostbite-v5,train,loss,0.3947848380203285
193,trained,unfrozen,1999,Frostbite-v5,train,accuracy,0
194,trained,unfrozen,1999,Frostbite-v5,train,precision,0
195,trained,unfrozen,1999,Frostbite-v5,train,recall,0
196,trained,unfrozen,1999,Frostbite-v5,train,f1score,0
197,trained,unfrozen,1999,Frostbite-v5,train,specificity,0
198,trained,unfrozen,1999,Frostbite-v5,train,auc,0
199,trained,unfrozen,1999,Frostbite-v5,train,iou,0
200,trained,unfrozen,1999,Frostbite-v5,validation,loss,0.3944363740701524
201,trained,unfrozen,1999,Frostbite-v5,validation,accuracy,0
202,trained,unfrozen,1999,Frostbite-v5,validation,precision,0
203,trained,unfrozen,1999,Frostbite-v5,validation,recall,0
204,trained,unfrozen,1999,Frostbite-v5,validation,f1score,0
205,trained,unfrozen,1999,Frostbite-v5,validation,specificity,0
206,trained,unfrozen,1999,Frostbite-v5,validation,auc,0
207,trained,unfrozen,1999,Frostbite-v5,validation,iou,0
208,trained,unfrozen,1999,Kangaroo-v5,train,loss,0.44567490901265827
209,trained,unfrozen,1999,Kangaroo-v5,train,accuracy,0
210,trained,unfrozen,1999,Kangaroo-v5,train,precision,0
211,trained,unfrozen,1999,Kangaroo-v5,train,recall,0
212,trained,unfrozen,1999,Kangaroo-v5,train,f1score,0
213,trained,unfrozen,1999,Kangaroo-v5,train,specificity,0
214,trained,unfrozen,1999,Kangaroo-v5,train,auc,0
215,trained,unfrozen,1999,Kangaroo-v5,train,iou,0
216,trained,unfrozen,1999,Kangaroo-v5,validation,loss,0.44557820446789265
217,trained,unfrozen,1999,Kangaroo-v5,validation,accuracy,0
218,trained,unfrozen,1999,Kangaroo-v5,validation,precision,0
219,trained,unfrozen,1999,Kangaroo-v5,validation,recall,0
220,trained,unfrozen,1999,Kangaroo-v5,validation,f1score,0
221,trained,unfrozen,1999,Kangaroo-v5,validation,specificity,0
222,trained,unfrozen,1999,Kangaroo-v5,validation,auc,0
223,trained,unfrozen,1999,Kangaroo-v5,validation,iou,0
224,trained,unfrozen,1999,NameThisGame-v5,train,loss,0.46489107071094915
225,trained,unfrozen,1999,NameThisGame-v5,train,accuracy,0
226,trained,unfrozen,1999,NameThisGame-v5,train,precision,0
227,trained,unfrozen,1999,NameThisGame-v5,train,recall,0
228,trained,unfrozen,1999,NameThisGame-v5,train,f1score,0
229,trained,unfrozen,1999,NameThisGame-v5,train,specificity,0
230,trained,unfrozen,1999,NameThisGame-v5,train,auc,0
231,trained,unfrozen,1999,NameThisGame-v5,train,iou,0
232,trained,unfrozen,1999,NameThisGame-v5,validation,loss,0.4651199941451733
233,trained,unfrozen,1999,NameThisGame-v5,validation,accuracy,0
234,trained,unfrozen,1999,NameThisGame-v5,validation,precision,0
235,trained,unfrozen,1999,NameThisGame-v5,validation,recall,0
236,trained,unfrozen,1999,NameThisGame-v5,validation,f1score,0
237,trained,unfrozen,1999,NameThisGame-v5,validation,specificity,0
238,trained,unfrozen,1999,NameThisGame-v5,validation,auc,0
239,trained,unfrozen,1999,NameThisGame-v5,validation,iou,0
240,trained,unfrozen,1999,Phoenix-v5,train,loss,0.11415116977785887
241,trained,unfrozen,1999,Phoenix-v5,train,accuracy,0
242,trained,unfrozen,1999,Phoenix-v5,train,precision,0
243,trained,unfrozen,1999,Phoenix-v5,train,recall,0
244,trained,unfrozen,1999,Phoenix-v5,train,f1score,0
245,trained,unfrozen,1999,Phoenix-v5,train,specificity,0
246,trained,unfrozen,1999,Phoenix-v5,train,auc,0
247,trained,unfrozen,1999,Phoenix-v5,train,iou,0
248,trained,unfrozen,1999,Phoenix-v5,validation,loss,0.11484892049338669
249,trained,unfrozen,1999,Phoenix-v5,validation,accuracy,0
250,trained,unfrozen,1999,Phoenix-v5,validation,precision,0
251,trained,unfrozen,1999,Phoenix-v5,validation,recall,0
252,trained,unfrozen,1999,Phoenix-v5,validation,f1score,0
253,trained,unfrozen,1999,Phoenix-v5,validation,specificity,0
254,trained,unfrozen,1999,Phoenix-v5,validation,auc,0
255,trained,unfrozen,1999,Phoenix-v5,validation,iou,0
256,trained,unfrozen,1999,Qbert-v5,train,loss,0.19954051894340735
257,trained,unfrozen,1999,Qbert-v5,train,accuracy,0
258,trained,unfrozen,1999,Qbert-v5,train,precision,0
259,trained,unfrozen,1999,Qbert-v5,train,recall,0
260,trained,unfrozen,1999,Qbert-v5,train,f1score,0
261,trained,unfrozen,1999,Qbert-v5,train,specificity,0
262,trained,unfrozen,1999,Qbert-v5,train,auc,0
263,trained,unfrozen,1999,Qbert-v5,train,iou,0
264,trained,unfrozen,1999,Qbert-v5,validation,loss,0.19914607474437127
265,trained,unfrozen,1999,Qbert-v5,validation,accuracy,0
266,trained,unfrozen,1999,Qbert-v5,validation,precision,0
267,trained,unfrozen,1999,Qbert-v5,validation,recall,0
268,trained,unfrozen,1999,Qbert-v5,validation,f1score,0
269,trained,unfrozen,1999,Qbert-v5,validation,specificity,0
270,trained,unfrozen,1999,Qbert-v5,validation,auc,0
271,trained,unfrozen,1999,Qbert-v5,validation,iou,0
272,trained,unfrozen,1999,Seaquest-v5,train,loss,0.3843796512431647
273,trained,unfrozen,1999,Seaquest-v5,train,accuracy,0
274,trained,unfrozen,1999,Seaquest-v5,train,precision,0
275,trained,unfrozen,1999,Seaquest-v5,train,recall,0
276,trained,unfrozen,1999,Seaquest-v5,train,f1score,0
277,trained,unfrozen,1999,Seaquest-v5,train,specificity,0
278,trained,unfrozen,1999,Seaquest-v5,train,auc,0
279,trained,unfrozen,1999,Seaquest-v5,train,iou,0
280,trained,unfrozen,1999,Seaquest-v5,validation,loss,0.3842916521243751
281,trained,unfrozen,1999,Seaquest-v5,validation,accuracy,0
282,trained,unfrozen,1999,Seaquest-v5,validation,precision,0
283,trained,unfrozen,1999,Seaquest-v5,validation,recall,0
284,trained,unfrozen,1999,Seaquest-v5,validation,f1score,0
285,trained,unfrozen,1999,Seaquest-v5,validation,specificity,0
286,trained,unfrozen,1999,Seaquest-v5,validation,auc,0
287,trained,unfrozen,1999,Seaquest-v5,validation,iou,0
288,trained,unfrozen,1999,SpaceInvaders-v5,train,loss,0.16028703921875417
289,trained,unfrozen,1999,SpaceInvaders-v5,train,accuracy,0
290,trained,unfrozen,1999,SpaceInvaders-v5,train,precision,0
291,trained,unfrozen,1999,SpaceInvaders-v5,train,recall,0
292,trained,unfrozen,1999,SpaceInvaders-v5,train,f1score,0
293,trained,unfrozen,1999,SpaceInvaders-v5,train,specificity,0
294,trained,unfrozen,1999,SpaceInvaders-v5,train,auc,0
295,trained,unfrozen,1999,SpaceInvaders-v5,train,iou,0
296,trained,unfrozen,1999,SpaceInvaders-v5,validation,loss,0.15950390382816917
297,trained,unfrozen,1999,SpaceInvaders-v5,validation,accuracy,0
298,trained,unfrozen,1999,SpaceInvaders-v5,validation,precision,0
299,trained,unfrozen,1999,SpaceInvaders-v5,validation,recall,0
300,trained,unfrozen,1999,SpaceInvaders-v5,validation,f1score,0
301,trained,unfrozen,1999,SpaceInvaders-v5,validation,specificity,0
302,trained,unfrozen,1999,SpaceInvaders-v5,validation,auc,0
303,trained,unfrozen,1999,SpaceInvaders-v5,validation,iou,0
304,trained,unfrozen,1999,TimePilot-v5,train,loss,0.48463349228813535
305,trained,unfrozen,1999,TimePilot-v5,train,accuracy,0
306,trained,unfrozen,1999,TimePilot-v5,train,precision,0
307,trained,unfrozen,1999,TimePilot-v5,train,recall,0
308,trained,unfrozen,1999,TimePilot-v5,train,f1score,0
309,trained,unfrozen,1999,TimePilot-v5,train,specificity,0
310,trained,unfrozen,1999,TimePilot-v5,train,auc,0
311,trained,unfrozen,1999,TimePilot-v5,train,iou,0
312,trained,unfrozen,1999,TimePilot-v5,validation,loss,0.4860919217268626
313,trained,unfrozen,1999,TimePilot-v5,validation,accuracy,0
314,trained,unfrozen,1999,TimePilot-v5,validation,precision,0
315,trained,unfrozen,1999,TimePilot-v5,validation,recall,0
316,trained,unfrozen,1999,TimePilot-v5,validation,f1score,0
317,trained,unfrozen,1999,TimePilot-v5,validation,specificity,0
318,trained,unfrozen,1999,TimePilot-v5,validation,auc,0
319,trained,unfrozen,1999,TimePilot-v5,validation,iou,0
320,trained,unfrozen,2999,DemonAttack-v5,train,loss,0.07002485159791126
321,trained,unfrozen,2999,DemonAttack-v5,train,accuracy,0
322,trained,unfrozen,2999,DemonAttack-v5,train,precision,0
323,trained,unfrozen,2999,DemonAttack-v5,train,recall,0
324,trained,unfrozen,2999,DemonAttack-v5,train,f1score,0
325,trained,unfrozen,2999,DemonAttack-v5,train,specificity,0
326,trained,unfrozen,2999,DemonAttack-v5,train,auc,0
327,trained,unfrozen,2999,DemonAttack-v5,train,iou,0
328,trained,unfrozen,2999,DemonAttack-v5,validation,loss,0.07004750026783473
329,trained,unfrozen,2999,DemonAttack-v5,validation,accuracy,0
330,trained,unfrozen,2999,DemonAttack-v5,validation,precision,0
331,trained,unfrozen,2999,DemonAttack-v5,validation,recall,0
332,trained,unfrozen,2999,DemonAttack-v5,validation,f1score,0
333,trained,unfrozen,2999,DemonAttack-v5,validation,specificity,0
334,trained,unfrozen,2999,DemonAttack-v5,validation,auc,0
335,trained,unfrozen,2999,DemonAttack-v5,validation,iou,0
336,trained,unfrozen,2999,FishingDerby-v5,train,loss,0.38954999410744867
337,trained,unfrozen,2999,FishingDerby-v5,train,accuracy,0
338,trained,unfrozen,2999,FishingDerby-v5,train,precision,0
339,trained,unfrozen,2999,FishingDerby-v5,train,recall,0
340,trained,unfrozen,2999,FishingDerby-v5,train,f1score,0
341,trained,unfrozen,2999,FishingDerby-v5,train,specificity,0
342,trained,unfrozen,2999,FishingDerby-v5,train,auc,0
343,trained,unfrozen,2999,FishingDerby-v5,train,iou,0
344,trained,unfrozen,2999,FishingDerby-v5,validation,loss,0.38962319719068933
345,trained,unfrozen,2999,FishingDerby-v5,validation,accuracy,0
346,trained,unfrozen,2999,FishingDerby-v5,validation,precision,0
347,trained,unfrozen,2999,FishingDerby-v5,validation,recall,0
348,trained,unfrozen,2999,FishingDerby-v5,validation,f1score,0
349,trained,unfrozen,2999,FishingDerby-v5,validation,specificity,0
350,trained,unfrozen,2999,FishingDerby-v5,validation,auc,0
351,trained,unfrozen,2999,FishingDerby-v5,validation,iou,0
352,trained,unfrozen,2999,Frostbite-v5,train,loss,0.383251602391875
353,trained,unfrozen,2999,Frostbite-v5,train,accuracy,0
354,trained,unfrozen,2999,Frostbite-v5,train,precision,0
355,trained,unfrozen,2999,Frostbite-v5,train,recall,0
356,trained,unfrozen,2999,Frostbite-v5,train,f1score,0
357,trained,unfrozen,2999,Frostbite-v5,train,specificity,0
358,trained,unfrozen,2999,Frostbite-v5,train,auc,0
359,trained,unfrozen,2999,Frostbite-v5,train,iou,0
360,trained,unfrozen,2999,Frostbite-v5,validation,loss,0.38310507791382925
361,trained,unfrozen,2999,Frostbite-v5,validation,accuracy,0
362,trained,unfrozen,2999,Frostbite-v5,validation,precision,0
363,trained,unfrozen,2999,Frostbite-v5,validation,recall,0
364,trained,unfrozen,2999,Frostbite-v5,validation,f1score,0
365,trained,unfrozen,2999,Frostbite-v5,validation,specificity,0
366,trained,unfrozen,2999,Frostbite-v5,validation,auc,0
367,trained,unfrozen,2999,Frostbite-v5,validation,iou,0
368,trained,unfrozen,2999,Kangaroo-v5,train,loss,0.42975899740441204
369,trained,unfrozen,2999,Kangaroo-v5,train,accuracy,0
370,trained,unfrozen,2999,Kangaroo-v5,train,precision,0
371,trained,unfrozen,2999,Kangaroo-v5,train,recall,0
372,trained,unfrozen,2999,Kangaroo-v5,train,f1score,0
373,trained,unfrozen,2999,Kangaroo-v5,train,specificity,0
374,trained,unfrozen,2999,Kangaroo-v5,train,auc,0
375,trained,unfrozen,2999,Kangaroo-v5,train,iou,0
376,trained,unfrozen,2999,Kangaroo-v5,validation,loss,0.42976909689605236
377,trained,unfrozen,2999,Kangaroo-v5,validation,accuracy,0
378,trained,unfrozen,2999,Kangaroo-v5,validation,precision,0
379,trained,unfrozen,2999,Kangaroo-v5,validation,recall,0
380,trained,unfrozen,2999,Kangaroo-v5,validation,f1score,0
381,trained,unfrozen,2999,Kangaroo-v5,validation,specificity,0
382,trained,unfrozen,2999,Kangaroo-v5,validation,auc,0
383,trained,unfrozen,2999,Kangaroo-v5,validation,iou,0
384,trained,unfrozen,2999,NameThisGame-v5,train,loss,0.4625792246519261
385,trained,unfrozen,2999,NameThisGame-v5,train,accuracy,0
386,trained,unfrozen,2999,NameThisGame-v5,train,precision,0
387,trained,unfrozen,2999,NameThisGame-v5,train,recall,0
388,trained,unfrozen,2999,NameThisGame-v5,train,f1score,0
389,trained,unfrozen,2999,NameThisGame-v5,train,specificity,0
390,trained,unfrozen,2999,NameThisGame-v5,train,auc,0
391,trained,unfrozen,2999,NameThisGame-v5,train,iou,0
392,trained,unfrozen,2999,NameThisGame-v5,validation,loss,0.4628470017359807
393,trained,unfrozen,2999,NameThisGame-v5,validation,accuracy,0
394,trained,unfrozen,2999,NameThisGame-v5,validation,precision,0
395,trained,unfrozen,2999,NameThisGame-v5,validation,recall,0
396,trained,unfrozen,2999,NameThisGame-v5,validation,f1score,0
397,trained,unfrozen,2999,NameThisGame-v5,validation,specificity,0
398,trained,unfrozen,2999,NameThisGame-v5,validation,auc,0
399,trained,unfrozen,2999,NameThisGame-v5,validation,iou,0
400,trained,unfrozen,2999,Phoenix-v5,train,loss,0.11492051169452931
401,trained,unfrozen,2999,Phoenix-v5,train,accuracy,0
402,trained,unfrozen,2999,Phoenix-v5,train,precision,0
403,trained,unfrozen,2999,Phoenix-v5,train,recall,0
404,trained,unfrozen,2999,Phoenix-v5,train,f1score,0
405,trained,unfrozen,2999,Phoenix-v5,train,specificity,0
406,trained,unfrozen,2999,Phoenix-v5,train,auc,0
407,trained,unfrozen,2999,Phoenix-v5,train,iou,0
408,trained,unfrozen,2999,Phoenix-v5,validation,loss,0.1153969238512218
409,trained,unfrozen,2999,Phoenix-v5,validation,accuracy,0
410,trained,unfrozen,2999,Phoenix-v5,validation,precision,0
411,trained,unfrozen,2999,Phoenix-v5,validation,recall,0
412,trained,unfrozen,2999,Phoenix-v5,validation,f1score,0
413,trained,unfrozen,2999,Phoenix-v5,validation,specificity,0
414,trained,unfrozen,2999,Phoenix-v5,validation,auc,0
415,trained,unfrozen,2999,Phoenix-v5,validation,iou,0
416,trained,unfrozen,2999,Qbert-v5,train,loss,0.19741996697017125
417,trained,unfrozen,2999,Qbert-v5,train,accuracy,0
418,trained,unfrozen,2999,Qbert-v5,train,precision,0
419,trained,unfrozen,2999,Qbert-v5,train,recall,0
420,trained,unfrozen,2999,Qbert-v5,train,f1score,0
421,trained,unfrozen,2999,Qbert-v5,train,specificity,0
422,trained,unfrozen,2999,Qbert-v5,train,auc,0
423,trained,unfrozen,2999,Qbert-v5,train,iou,0
424,trained,unfrozen,2999,Qbert-v5,validation,loss,0.19703749189010034
425,trained,unfrozen,2999,Qbert-v5,validation,accuracy,0
426,trained,unfrozen,2999,Qbert-v5,validation,precision,0
427,trained,unfrozen,2999,Qbert-v5,validation,recall,0
428,trained,unfrozen,2999,Qbert-v5,validation,f1score,0
429,trained,unfrozen,2999,Qbert-v5,validation,specificity,0
430,trained,unfrozen,2999,Qbert-v5,validation,auc,0
431,trained,unfrozen,2999,Qbert-v5,validation,iou,0
432,trained,unfrozen,2999,Seaquest-v5,train,loss,0.38254946840585335
433,trained,unfrozen,2999,Seaquest-v5,train,accuracy,0
434,trained,unfrozen,2999,Seaquest-v5,train,precision,0
